Tour,surface,best_of,w_dk_score,l_dk_score,WIO,LIO,straight_sets
ATP,Clay,3,68.25,24,0.725490196,0.274509804,0
ATP,Hard,3,67.25,28.25,0.725490196,0.274509804,1
ATP,Hard,3,67.25,23,0.725490196,0.274509804,1
WTA,Hard,3,74.75,16.25,0.699029126,0.300970874,1
ATP,Clay,3,66.5,27.5,0.725490196,0.274509804,1
WTA,Hard,3,74.75,16.25,0.696078431,0.303921569,1
WTA,Hard,3,74.75,20.75,0.702970297,0.297029703,0
WTA,Hard,3,74.75,20.75,0.689320388,0.310679612,0
ATP,Hard,3,64.25,34.25,0.725490196,0.274509804,0
WTA,Hard,3,74.75,26.5,0.669902913,0.330097087,0
ATP,Hard,3,62.25,32.25,0.725490196,0.274509804,0
ATP,Clay,3,58.75,34.75,0.725490196,0.274509804,0
WTA,Hard,3,74.75,15.5,0.647619048,0.352380952,1
WTA,Hard,3,74.75,16.25,0.666666667,0.333333333,1
WTA,Grass,3,74.75,16.25,0.660194175,0.339805825,1
ATP,Hard,3,54.5,39.5,0.725490196,0.274509804,0
ATP,Hard,3,49.5,44.25,0.725490196,0.274509804,0
ATP,Clay,3,77.75,14,0.721153846,0.278846154,1
ATP,Hard,3,73.5,19.5,0.721153846,0.278846154,1
ATP,Hard,3,68.5,24.25,0.721153846,0.278846154,1
WTA,Grass,3,74.75,16.25,0.631067961,0.368932039,1
WTA,Grass,3,74.75,15.5,0.631067961,0.368932039,1
WTA,Hard,3,74.75,15.5,0.631067961,0.368932039,1
WTA,Hard,3,74.75,15.5,0.631067961,0.368932039,1
WTA,Hard,3,74.75,15.5,0.617647059,0.382352941,1
ATP,Hard,3,63.5,34.25,0.721153846,0.278846154,0
ATP,Grass,3,63.5,29,0.721153846,0.278846154,0
WTA,Hard,3,74.75,16.25,0.59223301,0.40776699,1
ATP,Clay,3,63,33.75,0.721153846,0.278846154,0
ATP,Hard,3,61.25,32,0.721153846,0.278846154,0
ATP,Clay,3,60.5,31.25,0.721153846,0.278846154,0
WTA,Grass,3,74.75,16.25,0.54368932,0.45631068,1
WTA,Hard,3,74.75,16.25,0.549019608,0.450980392,1
ATP,Hard,3,55.75,40.75,0.721153846,0.278846154,0
ATP,Hard,3,85.75,8.25,0.718446602,0.281553398,1
ATP,Hard,3,84.5,11.5,0.718446602,0.281553398,1
ATP,Hard,3,83.75,5,0.718446602,0.281553398,1
ATP,Clay,3,81.5,13.75,0.718446602,0.281553398,1
WTA,Grass,3,74.75,21.25,0.485436893,0.514563107,0
ATP,Hard,3,79.75,10.75,0.718446602,0.281553398,1
WTA,Hard,3,74.75,16.25,0.466019417,0.533980583,1
ATP,Clay,3,79.75,10.75,0.718446602,0.281553398,1
ATP,Clay,3,79.75,10.75,0.718446602,0.281553398,1
ATP,Hard,3,79,10,0.718446602,0.281553398,1
ATP,Clay,3,79,10,0.718446602,0.281553398,1
WTA,Hard,3,74.75,16.25,0.421568627,0.578431373,1
ATP,Grass,3,79,10,0.718446602,0.281553398,1
WTA,Hard,3,74.75,26.5,0.401960784,0.598039216,0
ATP,Hard,3,79,10,0.718446602,0.281553398,1
WTA,Hard,3,74.75,16.25,0.392156863,0.607843137,1
ATP,Hard,3,79,10,0.718446602,0.281553398,1
ATP,Hard,3,77,13.25,0.718446602,0.281553398,1
ATP,Clay,3,77,12.5,0.718446602,0.281553398,1
ATP,Grass,3,77,13.25,0.718446602,0.281553398,1
ATP,Hard,3,76.25,17,0.718446602,0.281553398,1
WTA,Hard,3,74.75,16.25,0.31372549,0.68627451,1
ATP,Hard,3,76.25,12.5,0.718446602,0.281553398,1
ATP,Grass,3,76.25,17,0.718446602,0.281553398,1
ATP,Hard,3,75,15.75,0.718446602,0.281553398,1
ATP,Hard,3,75,15.75,0.718446602,0.281553398,1
ATP,Clay,3,74.75,16.25,0.718446602,0.281553398,1
ATP,Hard,3,74.25,15,0.718446602,0.281553398,1
ATP,Grass,3,74.25,15,0.718446602,0.281553398,1
WTA,Hard,3,74.75,15.5,0.184466019,0.815533981,1
WTA,Hard,3,74.75,20,0.126213592,0.873786408,1
ATP,Hard,5,74.7,19.1,0.931372549,0.068627451,1
ATP,Hard,5,74.7,19.6,0.87254902,0.12745098,1
ATP,Grass,5,74.7,19.8,0.786407767,0.213592233,0
ATP,Hard,5,74.7,19.1,0.705882353,0.294117647,1
ATP,Clay,5,74.7,19.6,0.705882353,0.294117647,1
ATP,Hard,5,74.7,19.1,0.676470588,0.323529412,1
ATP,Grass,5,74.7,19.1,0.519607843,0.480392157,1
ATP,Hard,5,74.6,20.2,0.854368932,0.145631068,0
ATP,Hard,5,74.6,19.5,0.81372549,0.18627451,1
ATP,Hard,5,74.6,19,0.764705882,0.235294118,1
ATP,Clay,5,74.6,23.1,0.647058824,0.352941176,1
ATP,Grass,3,74.25,15,0.718446602,0.281553398,1
ATP,Clay,3,74.25,19.5,0.718446602,0.281553398,1
WTA,Hard,3,74.5,20.5,0.825242718,0.174757282,1
WTA,Hard,3,74.5,25,0.803921569,0.196078431,1
WTA,Hard,3,74.5,19.75,0.786407767,0.213592233,1
WTA,Hard,3,74.5,20.5,0.786407767,0.213592233,1
WTA,Hard,3,74.5,19.75,0.776699029,0.223300971,0
WTA,Hard,3,74.5,21.75,0.784313725,0.215686275,0
WTA,Hard,3,74.5,19.75,0.774509804,0.225490196,1
WTA,Hard,3,74.5,19.75,0.757281553,0.242718447,1
WTA,Grass,3,74.5,20.5,0.72815534,0.27184466,1
WTA,Hard,3,74.5,19.75,0.72815534,0.27184466,1
WTA,Hard,3,74.5,22,0.725490196,0.274509804,1
ATP,Clay,3,74.25,15,0.718446602,0.281553398,1
WTA,Hard,3,74.5,20.5,0.705882353,0.294117647,1
WTA,Hard,3,74.5,19.75,0.696078431,0.303921569,1
WTA,Hard,3,74.5,19.75,0.68627451,0.31372549,1
WTA,Hard,3,74.5,21.75,0.676470588,0.323529412,0
WTA,Hard,3,74.5,20.5,0.669902913,0.330097087,1
WTA,Hard,3,74.5,19.75,0.666666667,0.333333333,1
WTA,Clay,3,74.5,20.5,0.650485437,0.349514563,1
WTA,Grass,3,74.5,25,0.647058824,0.352941176,1
WTA,Grass,3,74.5,19.75,0.631067961,0.368932039,1
WTA,Hard,3,74.5,19.75,0.62745098,0.37254902,0
WTA,Hard,3,74.5,19.75,0.621359223,0.378640777,1
WTA,Hard,3,74.5,20.5,0.617647059,0.382352941,0
WTA,Hard,3,74.5,19.75,0.598039216,0.401960784,1
ATP,Clay,3,73.75,19,0.718446602,0.281553398,1
WTA,Hard,3,74.5,20.5,0.572815534,0.427184466,1
WTA,Hard,3,74.5,19.75,0.563106796,0.436893204,1
ATP,Hard,3,73.5,18.75,0.718446602,0.281553398,1
WTA,Hard,3,74.5,20.5,0.553398058,0.446601942,0
ATP,Hard,3,73.5,19.5,0.718446602,0.281553398,0
WTA,Hard,3,74.5,19.75,0.475728155,0.524271845,1
WTA,Hard,3,74.5,19.75,0.45631068,0.54368932,1
WTA,Hard,3,74.5,21.75,0.45631068,0.54368932,0
WTA,Hard,3,74.5,20.5,0.460784314,0.539215686,1
WTA,Hard,3,74.5,19.75,0.436893204,0.563106796,1
ATP,Clay,3,73,19,0.718446602,0.281553398,1
WTA,Hard,3,74.5,19.75,0.40776699,0.59223301,1
WTA,Grass,3,74.5,19.75,0.40776699,0.59223301,1
ATP,Hard,3,72.75,18.75,0.718446602,0.281553398,1
WTA,Hard,3,74.5,20.5,0.401960784,0.598039216,1
ATP,Clay,3,72.25,17.5,0.718446602,0.281553398,1
WTA,Hard,3,74.5,20.5,0.330097087,0.669902913,1
WTA,Grass,3,74.5,19.75,0.300970874,0.699029126,1
ATP,Clay,5,74.4,19.5,0.666666667,0.333333333,0
ATP,Grass,5,74.3,18.7,0.87254902,0.12745098,1
ATP,Hard,5,74.3,18.7,0.588235294,0.411764706,1
ATP,Hard,5,74.3,18.7,0.352941176,0.647058824,1
ATP,Hard,5,74.3,18.7,0.264705882,0.735294118,1
ATP,Hard,3,72.25,18.25,0.718446602,0.281553398,1
ATP,Hard,3,72.25,18.25,0.718446602,0.281553398,1
WTA,Grass,3,74.25,20.25,0.922330097,0.077669903,1
ATP,Hard,3,72,18,0.718446602,0.281553398,1
ATP,Hard,3,72,18,0.718446602,0.281553398,1
WTA,Hard,3,74.25,19.5,0.902912621,0.097087379,1
WTA,Hard,3,74.25,20.25,0.911764706,0.088235294,1
ATP,Grass,3,72,18,0.718446602,0.281553398,1
ATP,Clay,3,71,21.5,0.718446602,0.281553398,1
ATP,Hard,3,70.75,21.25,0.718446602,0.281553398,1
ATP,Hard,3,70.75,21.25,0.718446602,0.281553398,1
WTA,Hard,3,74.25,20.25,0.893203883,0.106796117,1
WTA,Hard,3,74.25,20.25,0.901960784,0.098039216,1
WTA,Grass,3,74.25,20.25,0.893203883,0.106796117,1
ATP,Hard,3,70.75,22,0.718446602,0.281553398,1
ATP,Hard,3,70.75,21.25,0.718446602,0.281553398,1
ATP,Hard,3,70,21.25,0.718446602,0.281553398,1
ATP,Hard,3,70,25.75,0.718446602,0.281553398,1
WTA,Hard,3,74.25,20.25,0.883495146,0.116504854,1
ATP,Clay,3,70,20.5,0.718446602,0.281553398,1
WTA,Hard,3,74.25,20.25,0.873786408,0.126213592,1
ATP,Clay,3,70,21.25,0.718446602,0.281553398,1
WTA,Grass,3,74.25,15,0.854368932,0.145631068,1
WTA,Grass,3,74.25,20.25,0.862745098,0.137254902,1
WTA,Grass,3,74.25,15,0.862745098,0.137254902,1
WTA,Grass,3,74.25,19.5,0.862745098,0.137254902,1
ATP,Clay,3,69.75,25.5,0.718446602,0.281553398,0
ATP,Hard,3,69.5,20,0.718446602,0.281553398,1
ATP,Hard,3,69.25,20.5,0.718446602,0.281553398,1
WTA,Hard,3,74.25,15,0.854368932,0.145631068,1
WTA,Hard,3,74.25,15,0.846153846,0.153846154,1
ATP,Clay,3,69,24.75,0.718446602,0.281553398,0
ATP,Hard,3,68.75,24.5,0.718446602,0.281553398,1
ATP,Hard,3,68.75,24.5,0.718446602,0.281553398,1
ATP,Hard,3,68.5,24.25,0.718446602,0.281553398,1
ATP,Hard,3,67.5,27.75,0.718446602,0.281553398,0
ATP,Hard,3,67.5,27.75,0.718446602,0.281553398,0
WTA,Grass,3,74.25,20.25,0.834951456,0.165048544,1
ATP,Hard,3,67.5,28.5,0.718446602,0.281553398,0
ATP,Hard,3,67.25,23,0.718446602,0.281553398,1
ATP,Clay,3,66.25,26.5,0.718446602,0.281553398,0
ATP,Hard,3,65.75,26.75,0.718446602,0.281553398,1
ATP,Hard,3,65.75,31.25,0.718446602,0.281553398,0
ATP,Hard,3,64.75,30.25,0.718446602,0.281553398,0
ATP,Hard,3,64,29.5,0.718446602,0.281553398,0
ATP,Hard,3,63.25,34,0.718446602,0.281553398,0
WTA,Hard,3,74.25,20.25,0.825242718,0.174757282,1
WTA,Hard,3,74.25,15,0.833333333,0.166666667,1
ATP,Hard,3,63.25,28.75,0.718446602,0.281553398,0
ATP,Hard,3,61.75,32.5,0.718446602,0.281553398,0
WTA,Hard,3,74.25,24.75,0.81372549,0.18627451,1
ATP,Hard,3,61.75,28,0.718446602,0.281553398,0
ATP,Grass,3,61.5,36.75,0.718446602,0.281553398,0
ATP,Clay,3,61.5,32.25,0.718446602,0.281553398,0
ATP,Clay,3,61.25,32,0.718446602,0.281553398,0
WTA,Grass,3,74.25,15,0.805825243,0.194174757,1
ATP,Hard,3,61,31.75,0.718446602,0.281553398,0
WTA,Hard,3,74.25,15,0.803921569,0.196078431,1
ATP,Clay,3,60.25,35.5,0.718446602,0.281553398,0
ATP,Hard,3,59.75,35,0.718446602,0.281553398,0
ATP,Hard,3,59.25,34.5,0.718446602,0.281553398,0
WTA,Hard,3,74.25,24.75,0.786407767,0.213592233,1
ATP,Grass,3,56.75,36.5,0.718446602,0.281553398,0
ATP,Clay,3,56.5,37,0.718446602,0.281553398,0
ATP,Grass,3,56.25,36.75,0.718446602,0.281553398,0
ATP,Hard,3,55,40,0.718446602,0.281553398,0
ATP,Hard,3,81.75,8.25,0.715686275,0.284313725,1
ATP,Clay,3,81,7.5,0.715686275,0.284313725,1
ATP,Hard,3,79,10,0.715686275,0.284313725,1
WTA,Hard,3,74.25,15,0.776699029,0.223300971,1
ATP,Hard,3,77,13.25,0.715686275,0.284313725,1
ATP,Hard,3,77,12.5,0.715686275,0.284313725,1
WTA,Hard,3,74.25,15,0.766990291,0.233009709,1
WTA,Hard,3,74.25,15,0.766990291,0.233009709,1
WTA,Hard,3,74.25,15,0.774509804,0.225490196,1
WTA,Grass,3,74.25,20.25,0.766990291,0.233009709,1
ATP,Hard,3,76.25,12.5,0.715686275,0.284313725,1
ATP,Grass,3,76.25,12.5,0.715686275,0.284313725,1
WTA,Hard,3,74.25,20.25,0.766990291,0.233009709,1
ATP,Clay,3,75,15.75,0.715686275,0.284313725,1
WTA,Grass,3,74.25,20.25,0.757281553,0.242718447,1
ATP,Clay,3,75,15.75,0.715686275,0.284313725,1
ATP,Hard,3,74.25,15,0.715686275,0.284313725,1
ATP,Grass,3,74.25,20.25,0.715686275,0.284313725,1
ATP,Hard,3,72.75,18.75,0.715686275,0.284313725,1
WTA,Hard,3,74.25,20.25,0.747572816,0.252427184,1
ATP,Hard,3,72.25,17.5,0.715686275,0.284313725,1
WTA,Grass,3,74.25,20.25,0.745098039,0.254901961,1
ATP,Hard,3,72.25,18.25,0.715686275,0.284313725,1
ATP,Clay,3,72.25,18.25,0.715686275,0.284313725,1
ATP,Hard,3,72,18,0.715686275,0.284313725,1
WTA,Hard,3,74.25,15,0.737864078,0.262135922,1
WTA,Hard,3,74.25,20.25,0.737864078,0.262135922,1
ATP,Clay,3,71,21.5,0.715686275,0.284313725,1
ATP,Hard,3,70.5,21,0.715686275,0.284313725,1
ATP,Hard,3,70,21.25,0.715686275,0.284313725,1
WTA,Hard,3,74.25,20.25,0.72815534,0.27184466,1
WTA,Hard,3,74.25,15,0.735294118,0.264705882,1
ATP,Grass,3,69.5,20,0.715686275,0.284313725,1
ATP,Hard,3,69.25,25,0.715686275,0.284313725,1
ATP,Hard,3,67.25,23,0.715686275,0.284313725,1
ATP,Clay,3,67,31.75,0.715686275,0.284313725,0
ATP,Hard,3,65,30.5,0.715686275,0.284313725,0
ATP,Hard,3,63.5,29,0.715686275,0.284313725,0
WTA,Hard,3,74.25,15,0.718446602,0.281553398,1
ATP,Clay,3,63.5,29,0.715686275,0.284313725,0
ATP,Clay,3,62.75,32.75,0.715686275,0.284313725,0
WTA,Grass,3,74.25,15,0.718446602,0.281553398,1
ATP,Hard,3,61.5,31.5,0.715686275,0.284313725,0
ATP,Hard,3,61,31.75,0.715686275,0.284313725,0
ATP,Hard,3,59.25,34.5,0.715686275,0.284313725,0
ATP,Hard,3,59,39.5,0.715686275,0.284313725,0
WTA,Hard,3,74.25,26,0.708737864,0.291262136,0
WTA,Hard,3,74.25,20.25,0.708737864,0.291262136,1
WTA,Grass,3,74.25,15,0.715686275,0.284313725,1
ATP,Hard,3,55.75,36.25,0.715686275,0.284313725,0
ATP,Hard,3,54,39.75,0.715686275,0.284313725,0
ATP,Hard,3,53.75,38.75,0.715686275,0.284313725,0
WTA,Hard,3,74.25,20.25,0.705882353,0.294117647,1
WTA,Grass,3,74.25,15,0.699029126,0.300970874,1
ATP,Hard,3,81,7.5,0.712871287,0.287128713,1
WTA,Grass,3,74.25,15,0.699029126,0.300970874,1
ATP,Grass,3,72,18,0.712871287,0.287128713,1
ATP,Clay,3,70,20.5,0.712871287,0.287128713,1
WTA,Hard,3,74.25,15,0.696078431,0.303921569,1
WTA,Hard,3,74.25,20.25,0.696078431,0.303921569,1
ATP,Grass,3,67.25,23,0.712871287,0.287128713,1
ATP,Grass,3,64,29.5,0.712871287,0.287128713,0
ATP,Hard,3,61,31.75,0.712871287,0.287128713,0
ATP,Hard,3,71.5,22,0.711538462,0.288461538,1
WTA,Hard,3,74.25,20.25,0.689320388,0.310679612,1
ATP,Hard,3,70,21.25,0.711538462,0.288461538,1
ATP,Clay,3,68.25,28.5,0.711538462,0.288461538,0
ATP,Hard,3,68,23.75,0.711538462,0.288461538,1
WTA,Hard,3,74.25,15,0.68627451,0.31372549,1
WTA,Hard,3,74.25,20.25,0.68627451,0.31372549,1
ATP,Grass,3,67.25,23,0.711538462,0.288461538,1
ATP,Clay,3,59.25,34.5,0.711538462,0.288461538,0
ATP,Clay,3,76.25,12.5,0.708737864,0.291262136,1
WTA,Hard,3,74.25,20.25,0.67961165,0.32038835,1
WTA,Hard,3,74.25,15,0.67961165,0.32038835,1
WTA,Hard,3,74.25,20.25,0.67961165,0.32038835,1
ATP,Grass,3,76.25,12.5,0.708737864,0.291262136,1
ATP,Clay,3,75.5,16.25,0.708737864,0.291262136,1
ATP,Hard,3,74.25,20.25,0.708737864,0.291262136,1
ATP,Grass,3,74.25,15,0.708737864,0.291262136,1
ATP,Clay,3,73.25,23.75,0.708737864,0.291262136,0
WTA,Hard,3,74.25,24.75,0.669902913,0.330097087,1
WTA,Hard,3,74.25,20.25,0.676470588,0.323529412,1
ATP,Hard,3,73,18.25,0.708737864,0.291262136,1
ATP,Hard,3,72.75,24.5,0.708737864,0.291262136,0
ATP,Clay,3,72.75,18.75,0.708737864,0.291262136,1
WTA,Hard,3,74.25,15,0.669902913,0.330097087,1
WTA,Hard,3,74.25,20.25,0.676470588,0.323529412,1
WTA,Hard,3,74.25,15,0.669902913,0.330097087,1
WTA,Hard,3,74.25,15,0.669902913,0.330097087,1
ATP,Grass,3,72.75,18,0.708737864,0.291262136,1
ATP,Hard,3,72.25,17.5,0.708737864,0.291262136,1
WTA,Hard,3,74.25,20.25,0.666666667,0.333333333,1
WTA,Hard,3,74.25,15,0.666666667,0.333333333,1
WTA,Grass,3,74.25,15,0.666666667,0.333333333,1
ATP,Clay,3,72,18,0.708737864,0.291262136,1
WTA,Hard,3,74.25,15,0.666666667,0.333333333,1
ATP,Grass,3,72,18,0.708737864,0.291262136,1
WTA,Hard,3,74.25,15,0.660194175,0.339805825,1
WTA,Hard,3,74.25,19.5,0.660194175,0.339805825,1
ATP,Hard,3,71.75,22.25,0.708737864,0.291262136,1
WTA,Hard,3,74.25,15,0.650485437,0.349514563,1
ATP,Hard,3,70.75,22,0.708737864,0.291262136,1
WTA,Hard,3,74.25,15,0.650485437,0.349514563,1
WTA,Grass,3,74.25,15,0.650485437,0.349514563,1
ATP,Clay,3,70,21.25,0.708737864,0.291262136,1
ATP,Hard,3,69.5,20,0.708737864,0.291262136,1
WTA,Grass,3,74.25,15,0.640776699,0.359223301,1
ATP,Hard,3,64.75,30.25,0.708737864,0.291262136,0
ATP,Hard,3,64,29.5,0.708737864,0.291262136,0
ATP,Hard,3,63.25,28.75,0.708737864,0.291262136,0
ATP,Hard,3,61.25,32,0.708737864,0.291262136,0
ATP,Hard,3,58,34,0.708737864,0.291262136,0
WTA,Hard,3,74.25,20.25,0.631067961,0.368932039,1
WTA,Hard,3,74.25,15,0.643564356,0.356435644,1
WTA,Hard,3,74.25,15,0.631067961,0.368932039,1
ATP,Grass,3,88.5,5.75,0.705882353,0.294117647,1
WTA,Hard,3,74.25,20.25,0.631067961,0.368932039,1
WTA,Hard,3,74.25,15,0.631067961,0.368932039,1
WTA,Grass,3,74.25,15,0.637254902,0.362745098,1
ATP,Hard,3,87.75,5,0.705882353,0.294117647,1
ATP,Clay,3,87.75,5,0.705882353,0.294117647,1
ATP,Clay,3,81.75,8.25,0.705882353,0.294117647,1
WTA,Hard,3,74.25,21.5,0.631067961,0.368932039,0
WTA,Hard,3,74.25,15,0.637254902,0.362745098,1
WTA,Grass,3,74.25,19.5,0.631067961,0.368932039,1
ATP,Clay,3,79.75,10.75,0.705882353,0.294117647,1
WTA,Hard,3,74.25,20.25,0.62745098,0.37254902,1
WTA,Hard,3,74.25,20.25,0.621359223,0.378640777,1
ATP,Clay,3,79.75,10.75,0.705882353,0.294117647,1
WTA,Hard,3,74.25,20.25,0.621359223,0.378640777,1
WTA,Hard,3,74.25,15,0.621359223,0.378640777,1
ATP,Clay,3,79.75,10.75,0.705882353,0.294117647,1
ATP,Hard,3,79,10,0.705882353,0.294117647,1
WTA,Hard,3,74.25,15,0.617647059,0.382352941,1
WTA,Hard,3,74.25,20.25,0.611650485,0.388349515,1
WTA,Hard,3,74.25,20.25,0.611650485,0.388349515,1
WTA,Hard,3,74.25,15,0.617647059,0.382352941,1
ATP,Hard,3,79,10,0.705882353,0.294117647,1
WTA,Hard,3,74.25,20.25,0.611650485,0.388349515,1
WTA,Hard,3,74.25,20.25,0.617647059,0.382352941,1
WTA,Grass,3,74.25,15,0.611650485,0.388349515,1
ATP,Hard,3,78.25,13.75,0.705882353,0.294117647,1
ATP,Hard,3,78.25,13.75,0.705882353,0.294117647,1
WTA,Hard,3,74.25,15,0.611650485,0.388349515,1
WTA,Hard,3,74.25,20.25,0.611650485,0.388349515,1
WTA,Hard,3,74.25,15,0.611650485,0.388349515,1
WTA,Hard,3,74.25,15,0.611650485,0.388349515,1
WTA,Grass,3,74.25,20.25,0.611650485,0.388349515,1
ATP,Hard,3,76.5,17.25,0.705882353,0.294117647,1
ATP,Hard,3,76.25,12.5,0.705882353,0.294117647,1
ATP,Grass,3,76.25,12.5,0.705882353,0.294117647,1
ATP,Grass,3,76.25,12.5,0.705882353,0.294117647,1
ATP,Clay,3,75.75,21.75,0.705882353,0.294117647,1
ATP,Hard,3,75.75,16.5,0.705882353,0.294117647,1
ATP,Clay,3,75.75,16.5,0.705882353,0.294117647,1
ATP,Hard,3,75,15.75,0.705882353,0.294117647,1
ATP,Hard,3,75,15.75,0.705882353,0.294117647,1
ATP,Hard,3,74.5,20.5,0.705882353,0.294117647,1
ATP,Grass,3,74.25,15,0.705882353,0.294117647,1
ATP,Hard,3,74,15.5,0.705882353,0.294117647,1
WTA,Hard,3,74.25,19.5,0.59223301,0.40776699,1
ATP,Clay,3,73.5,19.5,0.705882353,0.294117647,1
WTA,Hard,3,74.25,20.25,0.588235294,0.411764706,1
WTA,Hard,3,74.25,20.25,0.588235294,0.411764706,1
ATP,Clay,3,73,19,0.705882353,0.294117647,1
ATP,Clay,3,72.75,18.75,0.705882353,0.294117647,1
ATP,Hard,3,72.25,22.75,0.705882353,0.294117647,1
ATP,Clay,3,72,18,0.705882353,0.294117647,1
WTA,Hard,3,74.25,21.5,0.572815534,0.427184466,0
WTA,Hard,3,74.25,15,0.572815534,0.427184466,1
ATP,Grass,3,71.5,17.5,0.705882353,0.294117647,1
ATP,Hard,3,71.5,17.5,0.705882353,0.294117647,1
WTA,Hard,3,74.25,15,0.572815534,0.427184466,1
WTA,Hard,3,74.25,20.25,0.563106796,0.436893204,1
WTA,Hard,3,74.25,20.25,0.585858586,0.414141414,1
WTA,Hard,3,74.25,15,0.568627451,0.431372549,1
WTA,Hard,3,74.25,15,0.568627451,0.431372549,1
ATP,Hard,3,70.75,21.25,0.705882353,0.294117647,1
ATP,Hard,3,70.25,20.75,0.705882353,0.294117647,1
ATP,Hard,3,70,20.5,0.705882353,0.294117647,1
ATP,Hard,3,69.5,20,0.705882353,0.294117647,1
ATP,Clay,3,69.5,20,0.705882353,0.294117647,1
ATP,Clay,3,69.5,20,0.705882353,0.294117647,1
ATP,Hard,3,69.25,25,0.705882353,0.294117647,1
ATP,Grass,3,69.25,20.5,0.705882353,0.294117647,1
ATP,Hard,3,69.25,25,0.705882353,0.294117647,1
ATP,Clay,3,68,23.75,0.705882353,0.294117647,1
ATP,Clay,3,67.25,23,0.705882353,0.294117647,1
WTA,Hard,3,74.25,15,0.548076923,0.451923077,1
WTA,Hard,3,74.25,20.25,0.54368932,0.45631068,1
ATP,Hard,3,66.5,27.5,0.705882353,0.294117647,1
ATP,Hard,3,66.25,31.75,0.705882353,0.294117647,0
ATP,Grass,3,65,26,0.705882353,0.294117647,1
ATP,Clay,3,64.5,30,0.705882353,0.294117647,0
ATP,Hard,3,63.5,34.25,0.705882353,0.294117647,0
ATP,Grass,3,63.5,29,0.705882353,0.294117647,0
ATP,Grass,3,63,29.25,0.705882353,0.294117647,0
ATP,Hard,3,63,33,0.705882353,0.294117647,0
WTA,Hard,3,74.25,15,0.533980583,0.466019417,1
ATP,Hard,3,62.75,32.75,0.705882353,0.294117647,0
ATP,Hard,3,61.75,32.5,0.705882353,0.294117647,0
ATP,Clay,3,60.75,31.5,0.705882353,0.294117647,0
WTA,Hard,3,74.25,19.5,0.533980583,0.466019417,1
ATP,Clay,3,60.25,35.5,0.705882353,0.294117647,0
ATP,Clay,3,60,30.75,0.705882353,0.294117647,0
WTA,Hard,3,74.25,20.25,0.524271845,0.475728155,1
ATP,Clay,3,58.75,34,0.705882353,0.294117647,0
WTA,Grass,3,74.25,19.5,0.514563107,0.485436893,1
ATP,Clay,3,57.75,38.25,0.705882353,0.294117647,0
ATP,Clay,3,57,37.5,0.705882353,0.294117647,0
ATP,Hard,3,56.75,37.25,0.705882353,0.294117647,0
ATP,Hard,3,55.25,40.25,0.705882353,0.294117647,0
WTA,Hard,3,74.25,20.25,0.509803922,0.490196078,1
ATP,Clay,3,54.5,39.5,0.705882353,0.294117647,0
ATP,Hard,3,54.25,39.25,0.705882353,0.294117647,0
ATP,Hard,3,51.75,41.25,0.705882353,0.294117647,0
ATP,Grass,3,85,7.5,0.702970297,0.297029703,1
ATP,Clay,3,81,7.5,0.702970297,0.297029703,1
ATP,Hard,3,70.75,21.25,0.702970297,0.297029703,1
ATP,Clay,3,62,32.75,0.702970297,0.297029703,0
WTA,Hard,3,74.25,15,0.485436893,0.514563107,1
ATP,Hard,3,54.25,39.25,0.702970297,0.297029703,0
WTA,Hard,3,74.25,15,0.475728155,0.524271845,1
WTA,Hard,3,74.25,19.5,0.480392157,0.519607843,1
ATP,Hard,3,53.75,38.75,0.702970297,0.297029703,0
ATP,Hard,3,85.75,8.25,0.699029126,0.300970874,1
ATP,Hard,3,83.75,5,0.699029126,0.300970874,1
WTA,Hard,3,74.25,19.5,0.475728155,0.524271845,1
ATP,Clay,3,79.25,15.5,0.699029126,0.300970874,1
ATP,Clay,3,79,10,0.699029126,0.300970874,1
ATP,Hard,3,76.25,12.5,0.699029126,0.300970874,1
ATP,Grass,3,75.75,16.5,0.699029126,0.300970874,1
ATP,Hard,3,75.5,17,0.699029126,0.300970874,1
ATP,Hard,3,75,15.75,0.699029126,0.300970874,1
WTA,Hard,3,74.25,20.25,0.45631068,0.54368932,1
WTA,Hard,3,74.25,15,0.45631068,0.54368932,1
ATP,Hard,3,74.25,15,0.699029126,0.300970874,1
ATP,Grass,3,74.25,15,0.699029126,0.300970874,1
WTA,Hard,3,74.25,15,0.450980392,0.549019608,1
WTA,Hard,3,74.25,20.25,0.446601942,0.553398058,1
ATP,Hard,3,74.25,15,0.699029126,0.300970874,1
ATP,Grass,3,74,15.5,0.699029126,0.300970874,1
ATP,Clay,3,73.75,19.75,0.699029126,0.300970874,1
ATP,Hard,3,73.5,19.5,0.699029126,0.300970874,1
ATP,Hard,3,73,19,0.699029126,0.300970874,1
WTA,Hard,3,74.25,20.25,0.441176471,0.558823529,1
WTA,Hard,3,74.25,15,0.441176471,0.558823529,1
ATP,Hard,3,72.75,18,0.699029126,0.300970874,1
WTA,Hard,3,74.25,19.5,0.441176471,0.558823529,1
WTA,Hard,3,74.25,15,0.441176471,0.558823529,1
ATP,Clay,3,72.75,18.75,0.699029126,0.300970874,1
WTA,Hard,3,74.25,15,0.435643564,0.564356436,1
WTA,Hard,3,74.25,15,0.431372549,0.568627451,1
ATP,Grass,3,72.75,18.75,0.699029126,0.300970874,1
ATP,Grass,3,71.5,17.5,0.699029126,0.300970874,1
